AID|EID|EPNo|Name|Romaji|Kanji|Length|Aired|Rating|Votes|State|myState
1544|21385|1|A Chance Encounter: Begegnung||邂逅 BEGEGNUNG|25|25.07.2004 00:00|7.08|137|0|3
1544|22524|2|Annihilation: Vernichtung||掃討 VERNICHTUNG|25|01.08.2004 00:00|6.98|84|0|3
1544|22525|3|Deep Feelings: Im Innersten||胸裡 IM INNERSTEN|25|08.08.2004 00:00|7.17|73|0|3
1544|22526|4|Attack: Aufeinandertreffen||触撃 AUFEINANDERTREFFEN|25|15.08.2004 00:00|7.45|69|0|3
1544|22527|5|Receipt: Empfang||落掌 EMPFANG|25|22.08.2004 00:00|7.24|65|0|3
1544|22528|6|Innermost Feelings: Herzenswaerme||衷情 HERZENSWAERME|25|29.08.2004 00:00|7.77|59|0|3
1544|22529|7|Confrontation: Zufaellige Begegnung||際会 ZUFAELLIGE BEGEGNUNG|25|05.09.2004 00:00|7.00|62|0|3
1544|22530|8|The Beginning: Beginn||嚆矢 BEGINN|25|12.09.2004 00:00|7.56|56|0|3
1544|22531|9|Reminiscence: Schoene Erinnerung||追憶 SCHOENE ERINNERUNG|25|19.09.2004 00:00|7.58|57|0|3
1544|22532|10|Infant: Saeugling||嬰児 SAEUGLING|25|26.09.2004 00:00|7.32|55|0|3
1544|22533|11|Complication: Vermischung||錯綜 VERMISCHUNG|25|03.10.2004 00:00|7.33|55|0|3
1544|22534|12|Quagmire: Taumeln||泥濘 TAUMELN|25|10.10.2004 00:00|8.62|60|0|3
1544|22535|13|No Return: Erleuchtung||不還 ERLEUCHTUNG|25|17.10.2004 00:00|9.14|88|0|3
1544|62413|S4|DVD 01 - Character Artwork|||5|-|5.30|1|0|3
1544|62417|S5|DVD 01 - Production Artwork|||3|-|5.30|1|0|3
1544|62418|S6|DVD 01 - Vol.2 Preview|||1|-|5.30|1|0|3
1544|62419|S7|DVD 02 - Character Artwork|||5|-|5.30|1|0|3
1544|62420|S8|DVD 02 - Production Artwork|||3|-|5.30|1|0|3
1544|62421|S9|DVD 02 - Vol.3 Preview|||1|-|5.30|1|0|3
1544|62422|S10|DVD 03 - Character Artwork|||4|-|5.30|1|0|3
1544|62423|S11|DVD 03 - Production Artwork|||3|-|5.30|1|0|3
FILES
AID|EID|GID|FID|size|ed2k|md5|sha1|crc|Length|Type|Quality|Resoltuion|vCodec|aCodec|sub|dub|isWatched|State|myState|FileType
1544|21385|670|589330|187779276|45e583ce035af05610e9986faaded023|6d7d9c9d27a220d0492cb0e1cf6dc4f1|96f94c6f9ac643a81244b378280d5a9a0781e311|d0ff25a1|1502|10|high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4101|3|mkv
1544|22524|670|457599|200009805|cfc002f09ae826314371f7b0043ed222|dba52ff69b339612214cb56479090c1b|a437a7bcf1e5d8ee45632887b0bfbc2900c99bd3|f942a3d2|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22525|670|457589|190717434|4a539e1a9aea96be5dd19096d4f0db77|ff05b1dff9040ad129273ae9ab66d52b|cc38aeadd74abc69793d0e0ba9fb6dbc7c662e37|255e332e|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22526|670|457590|201753826|68af61e1f49a6d25ee1552a4acf56607|b1aa98fa28cdff8c30400168c05b8f42|23fbe36df4007294e172ff512e1edf56b8e5c339|1d9ab5bb|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22527|670|457596|194530174|8431960576703335d407c44b27341716|288681a89791d54c41b296c5b204718e|2faa4961828130cb5d50dc8bccda9a8e715eed45|e4101063|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22528|670|457597|210875296|477bae036de7f56ac572ab394997fb97|f9231c16f4bb7baa20f23f34d58da79d|5fd6ab9537881b000eaae08864de88cfd11c1974|edf4b638|1516|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22529|670|457598|190437889|aae38b9ffdb461023a1cea6eda1c87d6|d51b35dc3f560f02602ffab519043825|02cf379d7f09c23ee71cce08420ba23b468c6834|2e4deca2|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22530|670|457593|196820047|af152b89e1960b70182621e910d7bce6|b3f416b0300d25dbb37a5aed5332f702|52ba70ad89c188a979d3325c5d5ed0fa776ee508|e5288331|1516|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22531|670|457594|196592927|3779c7a7d156e93bc00ea0823af53241|9e467d4a83626afd51b3305e1e5242e0|d2a092a25c93dee5b77fbd1d928aa9cff30134c6|5415e7ea|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22532|670|457595|191757976|4c3bb9a9b9c1ad361ecce7db31f2d024|daa09d6927dc2cae287819f6d3923efe|fd9df2ee8ad7a3cc8de01e1e99f378007f0011b3|a01d624c|1516|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22533|670|457587|203079065|eba80ad6f10128b7da93af7e3516efa4|524c3d34d3a219c5f27c0b7fc3267543|1eaf3cab367c599c5ebb9f6eb09c949bf6ea8fcf|1e36dab7|1502|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22534|670|457588|204686187|c94a2b65a17c806faede0feb674d90c6|06a5fcc65aba7a7d9705602361264572|097e4dd8b62589b2c560e77bfeeb15820cc8f881|51bb7f53|1516|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|22535|670|457592|192042326|516bf5368c9bf289c605a99a51287d3e|7ded87832203f4cb010c7ee7d3de6915|05b97ea0ac70cdc452b1204219f7bf08b262e3d4|6a4d7176|1474|10|very high|720x480|H264/AVC|(HE-)AAC|english|japanese|1|4097|3|mkv
1544|62413|631|260483|10802254|4889509e79f50cf5a2d9f4ab6bf643e5|6526a5b0f727fd71b009a176e4bd6cbc|8110f63ed80049626c86d241332a932cdfe65bf4|54fc77e2|254|10|very high|704x396|XviD|(HE-)AAC||instrumental|1|1|3|mkv
1544|62417|631|260484|9388636|7d298ad3fd80bd7ffd323577c4a28550|2570c9ecfc186c0a8ed91d44111bab57|fdcf1339f4c29b76ff860006065b164163a9a323|1b44bd28|176|10|very high|704x396|XviD|(HE-)AAC||japanese|1|1|3|mkv
1544|62418|631|260485|3767359|fa805c836c3789533b84016bbbe4eca9|915bdcc4ddeff9096395645178ed1feb|c5f469ace320ff3a07710a067be08c2bd7c173a9|43e84ef2|31|10|very high|704x396|XviD|(HE-)AAC||japanese|1|1|3|mkv
1544|62419|631|260486|15291624|aa934a5feeb76fff650b53839fd0b86e|a9a41dbf79d38960f6638a8d7734a412|66de85c4a1f1a48bdb21bd3be514b7d69e6d4930|73063ad2|254|10|very high|704x396|XviD|(HE-)AAC||instrumental|1|1|3|mkv
1544|62420|631|260487|14913567|9dd6a4b945277c806350b4965ad13eb4|90b00599ec41ec95ad61ded7c46536e2|bf01826c6243500d3f99c9af047e107d07633dd3|9308e9f6|178|10|very high|704x396|XviD|(HE-)AAC||latin|1|1|3|mkv
1544|62421|631|260488|5273261|37fba6814f8f97e411218dfa11c60830|746221b204e655d00b99f3fe1682de64|671ec9f828b95722a86a492d676e5fdc1c377f95|ad6ebd85|31|10|very high|704x396|XviD|(HE-)AAC||japanese|1|1|3|mkv
1544|62422|631|260489|27927675|e42237abaa93b1c542ddc983e42012cd|09b699fd146d11ddab9146bf3b06d0d9|aca400d2203430b5110b4dcb93a074da50280321|badb51e3|254|10|very high|720x480|H264/AVC|(HE-)AAC||japanese|1|1|3|mkv
1544|62423|631|260490|19016093|fe93013fdfbdf23c86e33d63b9bd48cd|a510b7b129e4e479f9cf05c64b9354dc|59d509430421c1a31cc0e35ec89392f9b9ad1ea6|bf13a423|39|10|corrupted|720x480|H264/AVC|(HE-)AAC||japanese|1|2|3|mkv
GROUPS
GID|AGID|Name|ShortName|State
670|34221|Anime-Supreme|a-S|complete
631|13408|Vision-Anime|V-A|dropped
GENREN
GenID|GenName|isHentai|Weight 
4|Action|0|500
252|Angst|0|400
22|Asia|0|600
369|Breast Fondling|0|300
240|College|0|200
17|Comedy|0|300
473|Confession|0|200
289|Earth|0|600
282|Ecchi|0|300
497|Friendship|0|300
472|General Lack of Common Sense|0|300
263|Gunfights|0|400
241|Harem|0|400
154|Horror|0|500
48|Incest|0|100
23|Japan|0|600
52|Large Breasts|0|100
230|Love Polygon|0|300
273|Manga|0|600
88|Nudity|0|400
283|Pantsu|0|200
233|Plot Continuity|0|300
11|Present|0|600
198|Romance|0|300
8|Sci-Fi|0|400
79|Seinen|0|600
331|Sexual Abuse|0|200
153|Slapstick|0|300
430|Sudden Naked Girl Appearance|0|300
18|Super Power|0|500
235|Tragedy|0|500
244|Twisted|0|400
500|Under One Roof|0|600
351|Urination|1|200
84|Violence|0|600
285|Violent Retribution for Accidental Infringement|0|300


